Epoch,Train Loss,Test Loss,Precision,Recall,F1,Accuracy,Learning rate,Best F1,Time,Name
0,0.4843259634843714,0.9333266815454481,0.3968609865470852,0.9860724233983287,0.565947242206235,0.8233859164091722,5e-05,0.565947242206235,6.936054,"[[300, 150, 75], [60, 30, 15]]"
0,0.4680378842971368,0.5497155032529736,0.43033292231812575,0.9721448467966574,0.5965811965811966,0.8464791022930558,5e-05,0.5965811965811966,3.67174,"[[300, 150, 75], [60, 30, 15]]"
0,0.4815465247031107,0.6059284208654137,0.4450830140485313,0.9707520891364902,0.6103327495621717,0.8552610180517157,5e-05,0.6103327495621717,3.515455,"[[300, 150, 75], [60, 30, 15]]"
0,0.4797816194906617,0.5357921008662221,0.3888888888888889,0.9749303621169917,0.5559968228752978,0.8181818181818182,5e-05,0.5559968228752978,3.560014,"[[300, 150, 75], [60, 30, 15]]"
0,0.4791736330985583,0.7625879658676005,0.2933388498138188,0.9874651810584958,0.4523125996810207,0.7207676044885347,5e-05,0.4523125996810207,3.481012,"[[300, 150, 75], [60, 30, 15]]"
0,0.47424984065629117,0.5626780171087261,0.3958450308815272,0.9818941504178273,0.5642256902761105,0.8228980322003577,5e-05,0.5642256902761105,3.475298,"[[300, 150, 75], [60, 30, 15]]"
0,0.4689765772133551,0.5745743880729052,0.4241504854368932,0.9735376044568245,0.5908706677937448,0.8425760286225402,5e-05,0.5908706677937448,3.614053,"[[300, 150, 75], [60, 30, 15]]"
0,0.47822142856976546,0.7446711794896559,0.40954043048283884,0.9805013927576601,0.5777595404185474,0.8326557163766466,5e-05,0.5777595404185474,3.912475,"[[300, 150, 75], [60, 30, 15]]"
0,0.47317199618245126,0.5440046929318568,0.523335883703137,0.9526462395543176,0.6755555555555556,0.8931533582696374,5e-05,0.6755555555555556,3.996263,"[[300, 150, 75], [60, 30, 15]]"
0,0.48221111871658795,0.42294548761543654,0.5641025641025641,0.9498607242339833,0.707836014530358,0.9084403968124898,5e-05,0.707836014530358,3.785875,"[[300, 150, 75], [60, 30, 15]]"
0,0.5023798698001171,0.8804131060581825,0.3935991016282987,0.9763231197771588,0.5610244097639056,0.8215970076435193,5e-05,0.5610244097639056,3.38065,"[[300, 150, 75], [60, 30, 15]]"
0,0.4920755537083833,0.727314495956981,0.3353802550779405,0.9888579387186629,0.5008818342151675,0.7698812815091884,5e-05,0.5008818342151675,3.864365,"[[300, 150, 75], [60, 30, 15]]"
0,0.4809897026241811,1.5341082419548835,0.2661710037174721,0.9972144846796658,0.42018779342723006,0.678646934460888,5e-05,0.42018779342723006,4.123128,"[[300, 150, 75], [60, 30, 15]]"
0,0.4781827778915265,0.8387857930779282,0.3478686918177364,0.9888579387186629,0.5146792316056542,0.7822410147991543,5e-05,0.5146792316056542,3.807803,"[[300, 150, 75], [60, 30, 15]]"
0,0.46039988142376137,0.4496635845893378,0.48393854748603354,0.9651810584958217,0.6446511627906977,0.8757521548219223,5e-05,0.6446511627906977,3.599301,"[[300, 150, 75], [60, 30, 15]]"
0,0.4851831040091999,0.4255859544944484,0.4656437625083389,0.9721448467966574,0.6296797474064051,0.8664823548544479,5e-05,0.6296797474064051,3.340018,"[[300, 150, 75], [60, 30, 15]]"
0,0.47586363983280294,1.1348801605351322,0.2631772945079248,0.9944289693593314,0.4162051879918391,0.674255976581558,5e-05,0.4162051879918391,3.448739,"[[300, 150, 75], [60, 30, 15]]"
0,0.49612233810621714,0.4507794750208854,0.5726795096322241,0.9108635097493036,0.7032258064516129,0.9102293055781427,5e-05,0.7032258064516129,3.343645,"[[300, 150, 75], [60, 30, 15]]"
0,0.48499420866327164,0.7368770496625011,0.316607460035524,0.9930362116991643,0.48013468013468014,0.7489022605301675,5e-05,0.48013468013468014,3.328381,"[[300, 150, 75], [60, 30, 15]]"
